Name	Length
Y105C5B.21b.2	3664
Y105C5B.21c	3888
Y105C5B.21d	3307
Y105C5B.21e	4042
Y105C5B.21f	3894
Y105C5B.21g.1	3894
Y105C5B.21g.2	3670
Y105C5B.21h	3313
Y105C5B.25a	1402
Y105C5B.25b	1177
Y105C5B.28a	1460
Y105C5B.28b	1409
Y105C5B.28c.1	1205
Y105C5B.28c.2	1155
Y105C5B.28c.3	937
Y105C5B.29	356
Y105C5B.2a	3132
Y105C5B.2b	2973
Y105C5B.3	1257
Y105C5B.4	1311
Y105C5B.5a	490
Y105C5B.6a	1002
Y105C5B.6b	642
Y105C5B.6c	1020
Y105C5B.6d	660
Y105C5B.8a	1083
Y105C5B.8b	1005
Y105C5B.9	908
Y105E8A.10a	3003
Y105E8A.10b	2979
Y105E8A.10c.1	2959
Y105E8A.10c.2	2893
Y105E8A.11.1	392
Y105E8A.11.2	492
Y105E8A.12a	3665
Y105E8A.12b	3367
Y105E8A.13a	955
Y105E8A.13b	918
Y105E8A.14	1545
Y105E8A.16.1	838
Y105E8A.16.2	598
Y105E8A.17a	1697
Y105E8A.17b	1772
Y105E8A.19	2431
Y105E8A.1a	688
Y105E8A.1b	690
Y105E8A.2	1849
Y105E8A.20a.1	1556
Y105E8A.20a.2	1561
Y105E8A.20b	1704
Y105E8A.21a	2912
Y105E8A.21b	757
Y105E8A.22	2109
Y105E8A.23a.1	3584
Y105E8A.23a.2	3510
Y105E8A.23b	3564
Y105E8A.25a	4717
Y105E8A.25b	5188
Y105E8A.25c	3580
Y105E8A.25d.1	5156
Y105E8A.25d.2	5054
Y105E8A.25d.3	3085
Y105E8A.25e.1	5156
Y105E8A.25e.2	5054
Y105E8A.25e.3	3085
Y105E8A.25f	3220
Y105E8A.25g	4616
Y105E8A.26a	3520
Y105E8A.26b	3403
Y105E8A.26c	3396
Y105E8A.26d	3463
Y105E8A.26e	3493
Y105E8A.27	884
Y105E8A.28	690
Y105E8A.3	2590
Y105E8A.32	363
Y105E8A.4	782
Y105E8A.5	1919
Y105E8A.6	1164
Y105E8A.7a	2827
Y105E8A.7b	2946
Y105E8A.7c	263
Y105E8A.7d	679
Y105E8A.7e	1604
Y105E8A.8	1564
Y105E8A.9	3028
Y105E8B.11	201
Y105E8B.1a	1485
Y105E8B.1b.1	1464
Y105E8B.1b.2	1478
Y105E8B.1c	1321
Y105E8B.1d	1686
Y105E8B.1e.1	1383
Y105E8B.1e.2	1185
Y105E8B.1f	763
Y105E8B.1g	1683
Y105E8B.1i.1	1461
Y105E8B.1i.2	1475
Y105E8B.1j	1464
Y105E8B.1k	1111
Y105E8B.1l	1111
Y105E8B.1m.1	1267
Y105E8B.1m.2	1281
Y105E8B.1n.1	1267
Y105E8B.1n.2	821
Y105E8B.1o	1489
Y105E8B.1p	1489
Y105E8B.1q	1489
Y105E8B.1r	1489
Y105E8B.1s	1489
Y105E8B.1t	1308
Y105E8B.2a.1	2323
Y105E8B.2a.2	2232
Y105E8B.2b.1	1256
Y105E8B.2b.2	1171
Y105E8B.3	1795
Y105E8B.4	1655
Y105E8B.5	852
Y105E8B.6	268
Y105E8B.7	943
Y105E8B.8a.1	1677
Y105E8B.8a.2	1868
Y105E8B.8a.3	1627
Y105E8B.8b.1	1624
Y105E8B.8b.2	1508
Y105E8B.8c.1	1782
Y105E8B.8c.2	1973
Y105E8B.8c.3	1732
Y105E8B.8d	1630
Y105E8B.8e	941
Y105E8B.9	1997
Y106G6A.1.1	1650
Y106G6A.1.2	1570
Y106G6A.2a	1446
Y106G6A.2c	1317
Y106G6A.2d	931
Y106G6A.4	689
Y106G6A.5a	900
Y106G6A.5b	749
Y106G6D.1	1195
Y106G6D.2	835
Y106G6D.3	1874
Y106G6D.4	1370
Y106G6D.5a	2478
Y106G6D.5b	2112
Y106G6D.6	579
Y106G6D.7	3252
Y106G6D.8.1	537
Y106G6D.8.2	439
Y106G6E.1	1146
Y106G6E.4	776
Y106G6E.5a.1	2322
Y106G6E.5a.2	2288
Y106G6E.5b	2322
Y106G6E.6	2304
Y106G6E.8	180
Y106G6G.1	1196
Y106G6G.2	2931
Y106G6G.3	513
Y106G6G.4	1119
Y106G6G.6	1293
Y106G6H.1	1527
Y106G6H.12a	3044
Y106G6H.12b	2670
Y106G6H.12c	2137
Y106G6H.13	536
Y106G6H.14	774
Y106G6H.15.1	834
Y106G6H.15.2	820
Y106G6H.16	520
Y106G6H.2a.1	2386
Y106G6H.2a.2	2306
Y106G6H.2a.3	2270
Y106G6H.2a.4	2381
Y106G6H.2a.5	2177
Y106G6H.2b.1	2136
Y106G6H.2b.2	2192
Y106G6H.2c.1	2200
Y106G6H.2c.2	2126
Y106G6H.2c.3	2090
Y106G6H.2c.4	2201
Y106G6H.3a	398
Y106G6H.3c.1	520
Y106G6H.3c.2	364
Y106G6H.4	722
Y106G6H.5	2799
Y106G6H.6a.1	1425
Y106G6H.6a.2	1484
Y106G6H.6b.1	1314
Y106G6H.6b.2	1379
Y106G6H.6c.1	1116
Y106G6H.6c.2	1175
Y106G6H.6d.1	1227
Y106G6H.6d.2	1286
Y106G6H.6e.1	942
Y106G6H.6e.2	1001
Y106G6H.6f.1	831
Y106G6H.6f.2	890
Y106G6H.6g.1	1029
Y106G6H.6g.2	1088
Y106G6H.6h.1	1239
Y106G6H.6h.2	1298
Y106G6H.6h.3	1277
Y106G6H.7	2840
Y106G6H.8	561
Y106G6H.9	876
Y108F1.1	717
Y108F1.3	1656
Y108F1.5	993
Y108G3AL.1a.1	2560
Y108G3AL.1a.2	2797
Y108G3AL.1a.3	2517
Y108G3AL.1b	2667
Y108G3AL.1c	841
Y108G3AL.1d	460
Y108G3AL.2	1139
Y108G3AL.3a	2111
Y108G3AL.3b	1723
Y108G3AL.7a	5329
Y108G3AL.7b	5429
Y108G3AL.7c	5152
Y108G3AL.7d	5052
Y108G3AL.7e	3304
Y108G3AL.7f	3204
Y108G3AL.7g	1488
Y108G3AL.7h	1479
Y108G3AL.7i	600
Y10G11A.1a	1210
Y10G11A.1b	553
Y10G11A.2a	420
Y10G11A.2b	390
Y10G11A.3a	390
Y10G11A.3b	336
Y110A2AL.1	434
Y110A2AL.10	340
Y110A2AL.12a	1687
Y110A2AL.12b	1087
Y110A2AL.13	572
Y110A2AL.14	1126
Y110A2AL.2	1474
Y110A2AL.3	413
Y110A2AL.4a	923
Y110A2AL.4b	722
Y110A2AL.5	741
Y110A2AL.6	525
Y110A2AL.7	489
Y110A2AL.8a.1	4362
Y110A2AL.8a.2	4390
Y110A2AL.8b.1	4371
Y110A2AL.8b.2	4399
Y110A2AL.8c.1	4308
Y110A2AL.8c.2	4336
Y110A2AL.9	492
Y110A2AM.3	632
Y110A2AR.1	1083
Y110A2AR.2a	685
Y110A2AR.2b	1279
Y110A2AR.2c	1050
Y110A2AR.2d	2215
Y110A2AR.2e	1162
Y110A2AR.2f	2098
Y110A2AR.2g	120
Y110A2AR.2h	153
Y110A2AR.2i	1089
Y110A2AR.3a	1091
Y110A2AR.3b	410
Y110A7A.10.1	1816
Y110A7A.10.2	1787
Y110A7A.11	921
Y110A7A.12	1643
Y110A7A.13.1	1237
Y110A7A.13.2	1192
Y110A7A.14.1	1049
Y110A7A.14.2	893
Y110A7A.15a	1917
Y110A7A.15b	198
Y110A7A.16	3838
Y110A7A.17a	2655
Y110A7A.17b	1029
Y110A7A.18	3259
Y110A7A.19	2097
Y110A7A.1a	5289
Y110A7A.1b	5282
Y110A7A.2	1008
Y110A7A.20	405
Y110A7A.21	592
Y110A7A.3	1623
Y110A7A.4	1027
Y110A7A.5	1958
Y110A7A.6a.1	1739
Y110A7A.6a.2	1614
Y110A7A.6a.3	1552
Y110A7A.6a.4	1541
Y110A7A.6b.1	1623
Y110A7A.6b.2	1436
Y110A7A.7.1	1096
Y110A7A.7.2	991
Y110A7A.8	1614
Y110A7A.9a	3231
Y110A7A.9b	2903
Y111B2A.1	1291
Y111B2A.10a	1520
Y111B2A.10b	1316
Y111B2A.11.1	3804
Y111B2A.11.2	3667
Y111B2A.12a	2461
Y111B2A.12b	675
Y111B2A.13	653
Y111B2A.14a.1	4417
Y111B2A.14a.2	4407
Y111B2A.14a.3	4516
Y111B2A.14b.1	4507
Y111B2A.14b.2	4497
Y111B2A.14b.3	4606
Y111B2A.14c.1	4516
Y111B2A.14c.2	4506
Y111B2A.14c.3	4615
Y111B2A.14d.1	4426
Y111B2A.14d.2	4416
Y111B2A.14d.3	4525
Y111B2A.14e.1	3930
Y111B2A.14e.2	3920
Y111B2A.14e.3	4029
Y111B2A.14f.1	3840
Y111B2A.14f.2	3830
Y111B2A.14f.3	3939
Y111B2A.14g.1	3921
Y111B2A.14g.2	3911
Y111B2A.14g.3	4020
Y111B2A.14h.1	3831
Y111B2A.14h.2	3821
Y111B2A.14h.3	3930
Y111B2A.14i.1	3479
Y111B2A.14i.2	3469
Y111B2A.14i.3	3578
Y111B2A.14j.1	3389
Y111B2A.14j.2	3379
Y111B2A.14j.3	3488
Y111B2A.14k.1	3514
Y111B2A.14k.2	3504
Y111B2A.14k.3	3613
Y111B2A.14l.1	3424
Y111B2A.14l.2	3414
Y111B2A.14l.3	3523
Y111B2A.14m.1	2268
Y111B2A.14m.2	2258
Y111B2A.14m.3	2367
Y111B2A.14n.1	2178
Y111B2A.14n.2	2168
Y111B2A.14n.3	2277
Y111B2A.14o.1	1323
Y111B2A.14o.2	1313
Y111B2A.14o.3	1422
Y111B2A.14p.1	678
Y111B2A.14p.2	668
Y111B2A.14p.3	777
Y111B2A.14r.1	495
Y111B2A.14r.2	485
Y111B2A.14r.3	537
Y111B2A.15	1443
Y111B2A.16	948
Y111B2A.17.1	2452
Y111B2A.17.2	2408
Y111B2A.18.1	969
Y111B2A.18.2	928
Y111B2A.18.3	1103
Y111B2A.18.4	1343
Y111B2A.18.5	1269
Y111B2A.19	1708
Y111B2A.2	319
Y111B2A.20a.1	1284
Y111B2A.20a.2	1230
Y111B2A.20b	405
Y111B2A.21	808
Y111B2A.22a	7210
Y111B2A.22b	5671
Y111B2A.22c	2625
Y111B2A.22d	6750
Y111B2A.24	2046
Y111B2A.27	714
Y111B2A.3	2493
Y111B2A.4a	4098
Y111B2A.8a	2232
Y111B2A.8b	1135
Y111B2A.8c	2191
Y111B2A.8d	2506
Y111B2A.8e	1387
Y111B2A.8f	2781
Y111B2A.8g	1496
Y113G7A.1	978
Y113G7A.10	965
Y113G7A.11	1239
Y113G7A.12	674
Y113G7A.13	1250
Y113G7A.14	729
Y113G7A.15a	482
Y113G7A.15b	435
Y113G7A.16	661
Y113G7A.22	93
Y113G7A.3	2591
Y113G7A.4a.1	2823
Y113G7A.4a.2	2822
Y113G7A.4b	2797
Y113G7A.5	1755
Y113G7A.6a	1524
Y113G7A.6b	1357
Y113G7A.6c	1476
Y113G7A.6d	1488
Y113G7A.8a	1858
Y113G7A.8b	1861
Y113G7A.9a	992
Y113G7A.9b	354
Y113G7B.11	665
Y113G7B.12	3155
Y113G7B.15	1089
Y113G7B.16	1624
Y113G7B.17.1	1174
Y113G7B.17.2	1278
Y113G7B.18a.1	2351
Y113G7B.18a.2	2058
Y113G7B.18a.3	2142
Y113G7B.18b.1	2364
Y113G7B.18b.2	2067
Y113G7B.18b.3	2151
Y113G7B.1a	708
Y113G7B.1b	999
Y113G7B.2	996
Y113G7B.23a	3071
Y113G7B.23b.1	2983
Y113G7B.23b.2	2983
Y113G7B.23c	3080
Y113G7B.24a	1159
Y113G7B.24b.1	605
Y113G7B.24b.2	595
Y113G7B.24b.3	1061
Y113G7B.24c	383
Y113G7B.27a	333
Y113G7B.27b	117
Y113G7B.28	266
Y113G7B.3	1043
Y113G7B.4	1044
Y113G7B.5a	1041
Y113G7B.5b	1151
Y113G7B.6	930
Y113G7B.7	1094
Y113G7B.8	838
Y113G7B.9	1240
Y113G7C.1	4638
Y116A8A.150a	180
Y116A8A.150b	162
Y116A8A.2	510
Y116A8A.3	635
Y116A8A.4	1326
Y116A8A.6	1401
Y116A8A.7	535
Y116A8A.8	1026
Y116A8A.9a.1	1670
Y116A8A.9a.2	1652
Y116A8A.9a.3	1590
Y116A8A.9b.1	1681
Y116A8A.9b.2	1623
Y116A8A.9c.1	1039
Y116A8A.9c.2	1017
Y116A8B.1.1	608
Y116A8B.1.2	523
Y116A8B.4	316
Y116A8B.5	1323
Y116A8C.10b.1	1266
Y116A8C.10b.2	1213
Y116A8C.10b.3	934
Y116A8C.11	846
Y116A8C.12	809
Y116A8C.13a	2569
Y116A8C.13b	2567
Y116A8C.14a	2586
Y116A8C.14b	1629
Y116A8C.16a	4024
Y116A8C.16b	753
Y116A8C.16c	3978
Y116A8C.16d	666
Y116A8C.16e	2982
Y116A8C.16f	2136
Y116A8C.17.1	791
Y116A8C.17.2	815
Y116A8C.18	1313
Y116A8C.19	745
Y116A8C.20	611
Y116A8C.21	855
Y116A8C.22	878
Y116A8C.23	914
Y116A8C.24a	1670
Y116A8C.24b	1625
Y116A8C.25a	962
Y116A8C.25b	894
Y116A8C.25c.1	858
Y116A8C.25c.2	856
Y116A8C.25d	851
Y116A8C.25e	783
Y116A8C.25f.1	747
Y116A8C.25f.2	745
Y116A8C.26a.1	3174
Y116A8C.26a.2	2972
Y116A8C.26b	497
Y116A8C.26c.1	1692
Y116A8C.26c.2	1835
Y116A8C.26d.1	2079
Y116A8C.26d.2	2222
Y116A8C.27a.1	947
Y116A8C.27a.2	929
Y116A8C.27b	909
Y116A8C.28b	565
Y116A8C.28c	925
Y116A8C.28d	1047
Y116A8C.28e.1	270
Y116A8C.28e.2	233
Y116A8C.28f	759
Y116A8C.29	361
Y116A8C.3	555
Y116A8C.30a	625
Y116A8C.30c	664
Y116A8C.32a	2466
Y116A8C.33a	2251
Y116A8C.33b	2160
Y116A8C.34a.1	1061
Y116A8C.34a.2	1052
Y116A8C.34b	388
Y116A8C.35a.1	1048
Y116A8C.35a.2	991
Y116A8C.35b.1	980
Y116A8C.35b.2	555
Y116A8C.36a	3589
Y116A8C.36b	2781
Y116A8C.36c	2202
Y116A8C.36d	3567
Y116A8C.36e	2787
Y116A8C.36f	2208
Y116A8C.37	897
Y116A8C.38	1667
Y116A8C.4.1	2210
Y116A8C.4.2	2150
Y116A8C.40a	1047
Y116A8C.40b	939
Y116A8C.42	676
Y116A8C.43a	726
Y116A8C.43b	480
Y116A8C.44	225
Y116A8C.463	162
Y116A8C.465	267
Y116A8C.467	258
Y116A8C.468	123
Y116A8C.469	252
Y116A8C.470	162
Y116A8C.49	300
Y116A8C.5	2038
Y116A8C.9a	2020
Y116A8C.9b	528
Y116F11A.1	859
Y116F11A.3	360
Y116F11A.6	429
Y116F11B.1	761
Y116F11B.11	1536
Y116F11B.12a.1	2189
Y116F11B.12a.2	2044
Y116F11B.12b.1	1664
Y116F11B.12b.2	1940
Y116F11B.12b.3	1809
Y116F11B.12c.1	1580
Y116F11B.12c.2	1449
Y116F11B.13	549
Y116F11B.14	801
Y116F11B.17	314
Y116F11B.2	1212
Y116F11B.3	3155
Y116F11B.5	1104
Y116F11B.6	1068
Y116F11B.7	1366
Y116F11B.8	1128
Y116F11B.9a	1545
Y119C1A.1	1396
Y119C1B.1	849
Y119C1B.10a	1053
Y119C1B.10b	1038
Y119C1B.11	240
Y119C1B.12	501
Y119C1B.3.1	1596
Y119C1B.3.2	1487
Y119C1B.4	1002
Y119C1B.5	2437
Y119C1B.6	400
Y119C1B.8a	2725
Y119C1B.8b	2298
Y119C1B.9	1253
Y119D3A.1	966
Y119D3A.2	876
Y119D3A.3	933
Y119D3A.4	933
Y119D3B.11.1	1926
Y119D3B.11.2	1897
Y119D3B.12a.1	1185
Y119D3B.12a.2	1282
Y119D3B.12a.3	1508
Y119D3B.12b	781
Y119D3B.13	842
Y119D3B.14	2311
Y119D3B.15.1	566
Y119D3B.15.2	555
Y119D3B.16	1969
Y119D3B.17	1870
Y119D3B.18	756
Y119D3B.19	853
Y119D3B.20	657
Y119D3B.21	343
Y119D3B.22	828
Y119D3B.3	846
Y119D3B.4	273
Y119D3B.5	846
Y119D3B.6	835
Y119D3B.7	936
Y119D3B.8	1026
Y119D3B.9	856
Y11D7A.10a.1	364
Y11D7A.10a.2	379
Y11D7A.10c	299
Y11D7A.10d	350
Y11D7A.11	1035
Y11D7A.12a	1850
Y11D7A.12b	1839
Y11D7A.12c	1846
Y11D7A.13	1581
Y11D7A.14	4643
Y11D7A.19	700
Y11D7A.3a	1661
Y11D7A.3b	1633
Y11D7A.3c	1647
Y11D7A.4	747
Y11D7A.5	718
Y11D7A.7	840
Y11D7A.8	1380
Y11D7A.9	1193
Y12A6A.1	884
Y12A6A.2	688
Y13C8A.1	324
Y13C8A.2	350
Y14H12A.1	585
Y14H12A.2	486
Y14H12B.1a	906
Y14H12B.1b	809
Y14H12B.1c	594
Y14H12B.2	1415
Y15E3A.1a.1	1860
Y15E3A.1a.2	1864
Y15E3A.1a.3	1858
Y15E3A.1a.4	1860
Y15E3A.1b	1489
Y15E3A.2	769
Y15E3A.3	1485
Y15E3A.4	1708
Y15E3A.5	891
Y16B4A.1	2048
Y16B4A.2	6617
Y16E11A.1	1678
Y16E11A.2	4401
Y17D7A.1	1311
Y17D7A.3a	1289
Y17D7A.3b	1435
Y17D7A.4	1505
Y17D7B.1	1342
Y17D7B.10	260
Y17D7B.2	750
Y17D7B.3	780
Y17D7B.4.1	698
Y17D7B.4.2	582
Y17D7B.6	852
Y17D7B.8	873
Y17D7C.1a	237
Y17D7C.2	867
Y17D7C.6a	405
Y17G7A.1	1081
Y17G7B.1	465
Y17G7B.10a.1	1366
Y17G7B.10a.2	1455
Y17G7B.10a.3	1597
Y17G7B.10a.4	1575
Y17G7B.10a.5	1725
Y17G7B.10a.6	1724
Y17G7B.10a.7	1629
Y17G7B.10a.8	1556
Y17G7B.10b.1	1756
Y17G7B.10b.2	1639
Y17G7B.10b.3	1728
Y17G7B.10b.4	1706
Y17G7B.11	1359
Y17G7B.12	905
Y17G7B.13	2318
Y17G7B.14	1095
Y17G7B.15a	2708
Y17G7B.15b	2267
Y17G7B.15c	1838
Y17G7B.15d	972
Y17G7B.17.1	1121
Y17G7B.17.2	1222
Y17G7B.18a	1754
Y17G7B.18b	1849
Y17G7B.19	2049
Y17G7B.20a	1678
Y17G7B.20b.1	1678
Y17G7B.20b.2	1515
Y17G7B.20c.1	1735
Y17G7B.20c.2	1572
Y17G7B.20d	1251
Y17G7B.20e	1308
Y17G7B.21a	1458
Y17G7B.21b	445
Y17G7B.22	681
Y17G7B.23a	798
Y17G7B.23b	399
Y17G7B.2a	2124
Y17G7B.2b	2179
Y17G7B.2d	2344
Y17G7B.2e	2133
Y17G7B.3	1782
Y17G7B.4	1237
Y17G7B.5a.1	2761
Y17G7B.5a.2	2826
Y17G7B.5b	771
Y17G7B.6a	1287
Y17G7B.6b	1064
Y17G7B.6c	854
Y17G7B.6d	809
Y17G7B.7	1163
Y17G7B.8	1070
Y17G7B.9	1607
Y17G9A.1	1058
Y17G9A.2	790
Y17G9A.3	705
Y17G9A.4	799
Y17G9A.5	1040
Y17G9A.6	1171
Y17G9A.7a	1026
Y17G9A.7b	741
Y17G9B.1	1477
Y17G9B.11a	285
Y17G9B.11b	288
Y17G9B.2	248
Y17G9B.3	1568
Y17G9B.4a	831
Y17G9B.5	1110
Y17G9B.7a	1041
Y17G9B.7b	1191
Y17G9B.8	1520
Y17G9B.9	1300
Y18D10A.1	5206
Y18D10A.10	726
Y18D10A.11	1143
Y18D10A.12	687
Y18D10A.13.1	7775
Y18D10A.13.2	7731
Y18D10A.16.1	537
Y18D10A.16.2	410
Y18D10A.17	1594
Y18D10A.19	504
Y18D10A.2	1027
Y18D10A.20	701
Y18D10A.21	887
Y18D10A.22	1002
Y18D10A.23	1616
Y18D10A.24	600
Y18D10A.25	1080
Y18D10A.26	825
Y18D10A.3	1217
Y18D10A.4	477
Y18D10A.5	2132
Y18D10A.6a	2803
Y18D10A.6b	2672
Y18D10A.7a	2799
Y18D10A.7b	2709
Y18D10A.7c	2811
Y18D10A.8	2056
Y18D10A.9	1130
Y18H1A.1	1463
Y18H1A.10	2392
Y18H1A.11a	886
Y18H1A.11b	607
Y18H1A.11c	816
Y18H1A.11d	417
Y18H1A.12a	753
Y18H1A.12b	591
Y18H1A.13	1113
Y18H1A.14	1404
Y18H1A.15	1967
Y18H1A.18	326
Y18H1A.2	944
Y18H1A.3a	4137
Y18H1A.3b	2211
Y18H1A.3c	2607
Y18H1A.3d	3264
Y18H1A.3e	4305
Y18H1A.4.1	957
Y18H1A.4.2	840
Y18H1A.6a	2324
Y18H1A.6b	1549
Y18H1A.6c	1737
Y18H1A.6d	1549
Y18H1A.7a	1428
Y18H1A.7b.1	789
Y18H1A.7b.2	1081
Y18H1A.7b.3	709
Y18H1A.8a	456
Y18H1A.8b	195
Y18H1A.9	1808
Y19D10A.11a	1398
Y19D10A.11b	573
Y19D10A.12a	1635
Y19D10A.12b	1179
Y19D10A.12c	219
Y19D10A.13	954
Y19D10A.15a	984
Y19D10A.16	993
Y19D10A.17	864
Y19D10A.1a	1059
Y19D10A.2	1059
Y19D10A.4a	1428
Y19D10A.4c	843
Y19D10A.4d	96
Y19D10A.5a	1437
Y19D10A.5b	225
Y19D10A.6	819
Y19D10A.7a	1206
Y19D10A.7b	1077
Y19D10A.7g	945
Y19D10A.7h	816
Y19D10A.8a	1377
Y19D10A.8b	204
Y19D10A.9	891
Y19D10B.3	1131
Y19D10B.6	1647
Y19D10B.7	483
Y19D10B.8	1158
Y19D2B.1	258
Y19D2B.2	501
Y1A5A.1	688
Y1A5A.2	252
Y1B5A.1	273
Y1H11.1	657
Y1H11.2	772
Y20C6A.1a	3058
Y20C6A.1b	3205
Y20C6A.2	1064
Y20C6A.4	846
Y20F4.2.1	2163
Y20F4.2.2	2106
Y20F4.3a	3310
Y20F4.3b	1794
Y20F4.4a	2324
Y20F4.4b	654
Y20F4.8	1038
Y22D7AL.1	372
Y22D7AL.10.1	583
Y22D7AL.10.2	558
Y22D7AL.11	1541
Y22D7AL.12	258
Y22D7AL.13	186
Y22D7AL.14	1216
Y22D7AL.15	539
Y22D7AL.16	828
Y22D7AL.3	273
Y22D7AL.4	1363
Y22D7AL.5a.1	2115
Y22D7AL.5a.2	2107
Y22D7AL.5b.1	1557
Y22D7AL.5b.2	1549
Y22D7AL.5c	1644
Y22D7AL.6a	471
Y22D7AL.6b	631
Y22D7AL.7	1253
Y22D7AL.8a	1323
Y22D7AL.8b	1662
Y22D7AL.8c	1383
Y22D7AL.8d	1425
Y22D7AL.8e	807
Y22D7AL.9	2635
Y22D7AR.10	287
Y22D7AR.11.1	1139
Y22D7AR.11.2	1023
Y22D7AR.13.1	1519
Y22D7AR.13.2	1522
Y22D7AR.14	1008
Y22D7AR.2	4120
Y22D7AR.3	198
Y22D7AR.5	834
Y22D7AR.6.1	1276
Y22D7AR.6.2	1252
Y22D7AR.7	2304
Y22D7AR.8	1020
Y22D7AR.9.1	1312
Y22D7AR.9.2	1340
Y22D7AR.9.3	1499
Y22F5A.1	1263
Y22F5A.11	195
Y22F5A.2	1041
Y22F5A.3a	1006
Y22F5A.3b	1137
Y22F5A.4.1	1107
Y22F5A.4.2	1030
Y22F5A.5	928
Y22F5A.6	1017
Y23B4A.1	382
Y23B4A.2	648
Y23H5A.2a	664
Y23H5A.2b	538
Y23H5A.3	1054
Y23H5A.4a	1219
Y23H5A.4b	324
Y23H5A.5a	2577
Y23H5A.5b	2653
Y23H5A.5c	2103
Y23H5A.5d	2620
Y23H5A.7a	2988
Y23H5A.7b	2985
Y23H5A.7c.1	2647
Y23H5A.7c.2	2693
Y23H5A.7c.3	2666
Y23H5A.8a	294
Y23H5B.1	701
Y23H5B.12a	840
Y23H5B.12b	795
Y23H5B.3	625
Y23H5B.4	1513
Y23H5B.5	2265
Y23H5B.6a	2317
Y23H5B.6b	1108
Y23H5B.6c	1108
Y23H5B.8	625
Y23H5B.9	216
Y24D9A.1a.1	2672
Y24D9A.1a.2	3301
Y24D9A.1c	1296
Y24D9A.2	1976
Y24D9A.4a	916
Y24D9A.4c	846
Y24D9A.5	849
Y24D9A.6	474
Y24D9A.7	234
Y24D9A.8a.1	1101
Y24D9A.8a.2	1080
Y24D9A.8b.1	1010
Y24D9A.8b.2	949
Y24D9A.8b.3	1110
Y24D9B.1	1849
Y24F12A.1a	1486
Y24F12A.1b	1480
Y24F12A.2a	1095
Y24F12A.2b	305
Y25C1A.1	1837
Y25C1A.10	987
Y25C1A.11	888
Y25C1A.12	948
Y25C1A.13	1044
Y25C1A.14	607
Y25C1A.2	589
Y25C1A.3	1818
Y25C1A.4	1503
Y25C1A.5.1	3149
Y25C1A.5.2	3218
Y25C1A.6	734
Y25C1A.7a.1	886
Y25C1A.7a.2	892
Y25C1A.7a.3	1164
Y25C1A.7b	1169
Y25C1A.7c.1	1505
Y25C1A.7c.2	1511
Y25C1A.7c.3	1493
Y25C1A.8a	1356
Y25C1A.8b	959
Y25C1A.9	954
Y26D4A.12	231
Y26D4A.13	1008
Y26D4A.17a	327
Y26D4A.2	1685
Y26D4A.21	485
Y26D4A.3	502
Y26D4A.4a.1	1170
Y26D4A.4a.2	1147
Y26D4A.4b	1190
Y26D4A.5a	342
Y26D4A.6	573
Y26D4A.8	1614
Y26E6A.1	1907
Y26E6A.2	1539
Y26E6A.3	838
Y26G10.1	972
Y26G10.2	987
Y26G10.4	1023
Y26G10.5	216
Y26G10.6	258
Y26G10.7	312
Y27F2A.10	765
Y27F2A.11	984
Y27F2A.2	993
Y27F2A.3	1217
Y27F2A.4	975
Y27F2A.5	1098
Y27F2A.6	1525
Y27F2A.7	969
Y27F2A.8	618
Y27F2A.9	384
Y2H9A.1	3121
Y2H9A.2	1020
Y2H9A.3	907
Y2H9A.4a	1803
Y2H9A.4b	2032
Y2H9A.4c	1794
Y2H9A.4d	1794
Y2H9A.4e	1803
Y2H9A.6a	900
Y2H9A.6b	906
Y32B12A.1	574
Y32B12A.3	654
Y32B12A.4	225
Y32B12A.5	330
Y32B12B.1a	558
Y32B12B.1b	482
Y32B12B.2a	2568
Y32B12B.2b	989
Y32B12B.3	852
Y32B12B.4a	4775
Y32B12B.4b	2587
Y32B12B.4c	2587
Y32B12B.5	978
Y32B12B.6	1112
Y32B12B.7	975
Y32B12B.8	361
Y32B12C.1	989
Y32B12C.2a	1056
Y32B12C.3	1671
Y32F6A.1.1	1334
Y32F6A.1.2	1291
Y32F6A.1.3	1200
Y32F6A.1.4	1243
Y32F6A.2	2050
Y32F6A.3.1	2568
Y32F6A.3.2	2944
Y32F6A.4	1822
Y32F6A.5a.1	1616
Y32F6A.5a.2	1397
Y32F6A.5b.1	1514
Y32F6A.5b.2	1338
Y32F6B.1	2607
Y32F6B.2	1971
Y32F6B.3	975
Y32G9A.1	630
Y32G9A.12	396
Y32G9A.2a	276
Y32G9A.2b	336
Y32G9A.2c	243
Y32G9A.2d	306
Y32G9A.3a	429
Y32G9A.3c	426
Y32G9A.4	1245
Y32G9A.5	828
Y32G9A.6a	2439
Y32G9A.6b	1034
Y32G9A.6c	1100
Y32G9A.6d	2505
Y32G9A.6e	1164
Y32G9A.6f	1230
Y32G9A.8a.1	1713
Y32G9A.8a.2	1418
Y32G9A.8b	1196
Y32G9B.1a	1400
Y32G9B.1b	1526
Y32G9B.1d	1161
Y32G9B.1e	607
Y32H12A.1	1134
Y32H12A.2a.1	1995
Y32H12A.2a.2	1966
Y32H12A.2b.1	2162
Y32H12A.2b.2	1946
Y32H12A.3	1033
Y32H12A.4	801
Y32H12A.5	2224
Y32H12A.6	1035
Y32H12A.7.1	1891
Y32H12A.7.2	1894
Y32H12A.8.1	11815
Y32H12A.8.2	11774
